Charging Station Location,charging_date,charging_hour,Charger Type,sessions,unique_users,total_energy_kwh,avg_soc_start,avg_soc_end,avg_distance_since_last_charge_km,peak_hour_flag
New York,2024-02-01,23,Level 1,1,1,48.330182762063146,56.27459504161595,65.98703032632432,229.18283499002163,0
New York,2024-02-02,5,Level 1,1,1,5.755335112421237,65.91461014762105,52.23791778918249,18.710965795562217,0
New York,2024-02-02,6,Level 2,1,1,54.48656320200461,67.90525354588003,54.63726636893636,71.13255184940581,0
New York,2024-02-02,12,Level 1,1,1,15.567795776598764,54.12444090003636,58.52857766030961,31.59653167187535,0
New York,2024-02-02,18,Level 1,1,1,48.14596961410625,16.537180562904386,99.98486048295344,33.087139185236886,1
New York,2024-02-02,23,DC Fast Charger,1,1,43.825900117321794,37.69447403277616,77.12655441859508,29.944440520906667,0
New York,2024-02-03,6,Level 2,1,1,59.922814416459936,41.64275168503707,95.0069584304912,239.1582389711824,0
New York,2024-02-03,17,Level 2,1,1,15.187432130994928,11.88322274236719,59.52963307240878,252.85110656388096,1
New York,2024-02-05,0,Level 1,1,1,61.12076151907815,68.06172182116148,73.8683676923296,95.80916358830729,0
New York,2024-02-05,9,DC Fast Charger,1,1,6.535781252164842,61.58085721816703,77.78427713953087,152.25986699080715,1
New York,2024-02-05,23,DC Fast Charger,1,1,5.01388964715821,12.62370186996878,93.11447872975644,139.93870040625902,0
New York,2024-02-06,0,DC Fast Charger,1,1,49.9789258332708,60.07923726088285,76.74284348323063,152.25986699080715,0
New York,2024-02-06,7,Level 1,1,1,55.655332785147046,11.012541616949,59.81651119957803,179.43171434764614,1
New York,2024-02-06,9,Level 1,1,1,72.95818104852783,40.21207606713552,62.26959799670035,256.2701112846916,1
New York,2024-02-06,10,Level 2,1,1,58.11274413766781,74.63709318690526,59.827313210903824,293.12024763177186,1
New York,2024-02-06,21,DC Fast Charger,1,1,78.16770975170616,37.68136593844876,72.0489313914754,214.6210023799617,1
New York,2024-02-07,0,Level 2,1,1,47.63041181980813,18.16488828155385,114.5256472494268,59.9940988219604,0
New York,2024-02-07,7,Level 1,1,1,14.10985781803456,38.21620398289632,95.64518241721714,152.25986699080715,1
New York,2024-02-07,11,Level 2,1,1,30.27520935029439,89.5689211273288,60.29772795991465,214.47331364964387,0
New York,2024-02-08,11,DC Fast Charger,1,1,69.10595990230438,20.5692515503208,63.35465060540821,217.30594161275468,0
New York,2024-02-08,12,DC Fast Charger,1,1,18.30737391871987,14.150088479759331,82.19616739046829,226.7294724486238,0
New York,2024-02-08,15,Level 1,1,1,39.152310092112536,14.671390433943747,60.1161429061504,232.7772019846809,0
New York,2024-02-09,2,Level 1,1,1,11.431328818332826,12.42991030172564,91.4909780419121,166.55459643473677,0
New York,2024-02-09,19,DC Fast Charger,1,1,43.24493715557364,27.776033046086788,52.49968087524582,187.42725560551787,1
New York,2024-02-09,22,DC Fast Charger,1,1,74.18267082528274,76.20017926413267,93.64562570817117,119.34136062711848,0
New York,2024-02-10,1,Level 2,1,1,58.50930203255331,74.91089788703967,80.2270613305852,111.4645266619131,0
New York,2024-02-10,4,DC Fast Charger,1,1,63.43204575363278,81.91585484648354,90.06007049634754,152.25986699080715,0
New York,2024-02-10,14,Level 1,1,1,32.598880789009,59.28849653623039,75.733176937099,240.3066830315123,0
New York,2024-02-10,19,Level 2,1,1,42.69140537961698,11.928988763826078,96.68803418939208,293.29145985965573,1
New York,2024-02-11,6,Level 1,1,1,20.09377734133772,18.696751984011428,97.36484816964293,68.59337619081128,0
New York,2024-02-11,9,DC Fast Charger,1,1,60.61379392452427,54.46997534613716,78.51051530366115,103.50936658754247,1
New York,2024-02-11,15,Level 1,1,1,24.87454059878397,33.94560873113889,58.13513510158474,60.81189003851615,0
New York,2024-02-11,20,DC Fast Charger,1,1,76.1733008089697,56.06768463228563,93.03849523640392,369.85352357458913,1
New York,2024-02-11,23,Level 1,1,1,34.95512440558501,65.08674311260134,78.37929074218383,262.09152432590065,0
New York,2024-02-12,1,Level 2,1,1,69.8745479772151,40.28184347706025,72.00903871751785,245.0759176334213,0
New York,2024-02-12,2,Level 2,1,1,10.43167346455136,47.66326224337725,72.19157526460326,227.13883935809403,0
New York,2024-02-12,5,Level 2,1,1,42.69140537961698,30.427474892039264,87.87726917429035,271.74834352573976,0
New York,2024-02-12,11,Level 1,1,1,66.70625110738425,44.01342983894161,99.68968983185609,142.0756471546524,0
New York,2024-02-12,18,Level 1,1,1,1.3302257390094765,86.16287277426302,89.96604740046648,324.5247971919714,1
New York,2024-02-13,0,Level 1,1,1,76.89240009827725,7.174271255012432,101.8444219765353,226.39489481465097,0
New York,2024-02-13,1,DC Fast Charger,1,1,23.92505033099207,69.67036362566304,52.63858939356436,219.7547159143093,0
New York,2024-02-13,4,DC Fast Charger,1,1,6.918423739637612,24.66584337799686,70.79175612164657,196.346641449111,0
New York,2024-02-13,5,Level 1,1,1,42.69140537961698,65.78901522891722,63.28981306801092,161.63644457813098,0
New York,2024-02-13,7,Level 2,1,1,64.22961963559717,83.32298244816201,83.79553659011722,171.2240953918582,1
New York,2024-02-13,16,Level 1,1,1,38.409401627820046,10.819040206079633,56.53710030512335,152.25986699080715,0
New York,2024-02-13,18,DC Fast Charger,1,1,34.86162084385812,47.97900919898407,69.99654315322091,155.73313807014296,1
New York,2024-02-13,20,Level 2,1,1,49.40924272632639,75.98838195309912,84.93627487609037,274.9805426032393,1
New York,2024-02-13,22,Level 2,1,1,29.05244637809921,25.8453357096222,90.97337817944654,195.62085810127488,0
New York,2024-02-13,23,DC Fast Charger,1,1,42.09423335073603,51.67969007886535,95.81112960148884,103.27998683951782,0
New York,2024-02-14,0,Level 2,1,1,45.76954763488772,30.740858260175507,81.8451096406268,152.25986699080715,0
New York,2024-02-14,5,Level 1,1,1,44.36125627735559,72.82160527280595,64.59866868206431,63.03242621804411,0
New York,2024-02-14,6,Level 2,1,1,28.25303140485608,77.23373540326355,82.60953925656403,151.41293241570327,0
New York,2024-02-14,7,Level 2,1,1,39.48883106753241,26.685522266314265,90.02467732975637,250.8122635367324,1
New York,2024-02-14,8,Level 1,1,1,25.36585765013293,22.474567704641608,72.9195428099425,152.25986699080715,1
New York,2024-02-14,13,Level 1,1,1,47.23207084043696,12.43408225621689,68.06083094339918,208.8156046110396,0
New York,2024-02-15,1,DC Fast Charger,1,1,41.65484517329656,90.93158952764836,52.84209944919426,111.862595809181,0
New York,2024-02-15,9,Level 2,1,1,42.69140537961698,21.389957247409303,70.37516460187993,266.5930254940364,1
New York,2024-02-15,10,Level 1,1,1,18.561385925179625,28.799441643203032,51.48425861447351,397.8180926183734,1
New York,2024-02-15,15,Level 1,1,1,24.23053686415175,17.695975504183732,75.49959138981414,171.99160194813683,0
New York,2024-02-15,17,Level 2,1,1,57.896271802948434,53.19306374895672,96.33954228277024,101.5541015622207,1
New York,2024-02-16,1,DC Fast Charger,1,1,24.775659394661684,41.899944740084685,52.621728554803184,171.10646856925956,0
New York,2024-02-16,6,DC Fast Charger,1,1,48.38617697981442,19.3235262252255,81.92624464521084,112.09773917395252,0
New York,2024-02-16,8,Level 1,1,1,25.08836904191854,36.8354725200189,58.60463369652218,152.25986699080715,1
New York,2024-02-16,19,Level 1,1,1,15.774763064545793,59.61097279685497,58.9596311427681,297.10232195950044,1
New York,2024-02-17,2,Level 2,1,1,38.188211099692175,40.62902373559544,62.795202141482775,72.32230353200278,0
New York,2024-02-17,5,Level 1,1,1,72.31121635965684,59.491108008673685,92.3129306095474,54.13870978325318,0
New York,2024-02-17,6,DC Fast Charger,1,1,37.49380570218128,86.54445155869516,93.38177891139344,215.89955356535245,0
New York,2024-02-17,13,Level 2,1,1,31.728682285908047,76.84081236656476,87.55877968530262,47.416211526470576,0
New York,2024-02-17,18,DC Fast Charger,1,1,30.726160737544745,41.895559315975504,79.16128258457856,207.481770878926,1
New York,2024-02-17,22,DC Fast Charger,1,1,50.5305305671186,25.34809142974842,63.66223405094776,62.52915278643372,0
New York,2024-02-18,4,Level 2,1,1,62.26265635402747,34.7020621089598,51.28401319295174,299.66295076387314,0
New York,2024-02-18,5,DC Fast Charger,1,1,35.84413909327468,55.960807961988976,87.1055679955716,263.5762086133218,0
New York,2024-02-18,8,Level 1,1,1,68.45025675480477,26.459694563687,98.79022101047224,61.80897320870788,1
New York,2024-02-18,16,Level 2,1,1,68.20904345854468,87.90107600101733,63.86215199990342,71.16942977382499,0
New York,2024-02-18,19,DC Fast Charger,1,1,45.36457787633022,39.08232599116617,91.73370608401818,109.93191496761852,1
New York,2024-02-19,0,Level 2,1,1,9.51652733339272,18.262214822486705,88.41412998142081,207.1049873292505,0
New York,2024-02-19,7,Level 2,1,1,19.93670718240265,12.434282853171972,139.8974080530016,105.65724726981615,1
New York,2024-02-19,18,DC Fast Charger,1,1,35.86668099087705,83.51568603776872,85.70187848640649,258.03171714046346,1
New York,2024-02-20,0,Level 1,1,1,65.10291874065945,17.25397204903592,99.6717975680798,41.25609709872159,0
New York,2024-02-20,1,Level 1,1,1,18.120951026827235,41.08155523029463,146.75945137733174,277.0150898908713,0
New York,2024-02-20,7,DC Fast Charger,1,1,23.05045623839652,36.14353480862364,50.590866788910525,286.3788213543384,1
New York,2024-02-20,10,Level 1,1,1,8.789017000425101,49.82374376270066,86.76483394013943,98.6602453811966,1
New York,2024-02-20,21,Level 2,1,1,49.66092549992548,68.71101928718994,84.88161296476284,236.7315167633957,1
New York,2024-02-21,2,Level 1,1,1,46.40242818798875,61.77141434640873,58.62527785976149,18.639471828786697,0
New York,2024-02-21,6,Level 1,1,1,38.13860653803928,79.20966433664086,147.49213012486788,145.0342957741259,0
New York,2024-02-21,18,DC Fast Charger,1,1,76.24242378732372,76.9590769158117,61.4739229124934,94.4296964853171,1
New York,2024-02-21,19,Level 2,1,1,35.15737675512804,76.27892651117047,83.58526083420006,31.791165374679405,1
New York,2024-02-21,23,Level 1,1,1,33.67446234201802,57.20207772870903,71.72530988079201,230.79083262324863,0
New York,2024-02-22,0,DC Fast Charger,1,1,54.54859168539257,65.6513286332472,86.25668559166435,44.41463471579849,0
New York,2024-02-22,5,Level 2,1,1,37.51588423680197,26.13580449214771,69.59485829935613,238.75053370508013,0
New York,2024-02-22,7,DC Fast Charger,1,1,10.390644028146834,88.86128564501877,73.18196792983179,243.31469364958875,1
New York,2024-02-22,9,Level 2,1,1,48.52491426934318,53.06724790483541,90.07623145582792,119.9907809526212,1
New York,2024-02-22,12,Level 1,1,1,49.48345837435455,23.264357666126408,53.993533699815,49.05420612095306,0
New York,2024-02-22,18,DC Fast Charger,1,1,42.69140537961698,76.70306650389135,87.03039027719285,286.32336500038565,1
New York,2024-02-22,23,Level 1,1,1,42.69140537961698,74.55361228325549,83.23203560509185,56.90226163619891,0
New York,2024-02-23,6,DC Fast Charger,1,1,34.54134762062127,16.960526964484828,84.59905625717587,181.85383722004755,0
New York,2024-02-23,16,Level 1,1,1,45.93945507648217,77.01390548870467,73.31371202671119,232.59920558742044,0
New York,2024-02-24,0,Level 1,1,1,9.209067930589208,44.00642537134895,78.66085587846824,58.799043403147216,0
New York,2024-02-24,4,Level 1,1,1,35.7622826922978,11.854880943442128,114.16784204294794,273.507012624569,0
New York,2024-02-24,13,Level 2,1,1,16.126089718922938,61.13125247835371,71.02277462838805,82.8826118729384,0
New York,2024-02-24,14,Level 2,1,1,66.97990803084751,64.12607256669314,94.36493349621,152.25986699080715,0
New York,2024-02-24,18,Level 1,1,1,43.251453479602375,62.10867240409642,65.19889545747364,220.28186326914656,1
New York,2024-02-24,19,DC Fast Charger,1,1,42.01165353037616,39.20410154877641,83.91595179926459,239.60107457934475,1
New York,2024-02-24,20,Level 2,1,1,68.18585286511737,31.45637484180004,93.0964613557908,164.3760222940225,1
New York,2024-02-24,21,DC Fast Charger,1,1,18.895101661444063,71.90308072624399,78.67887870237226,226.5192581737514,1
San Francisco,2024-01-01,1,Level 1,1,1,12.339275203733752,10.115777641679946,84.66434362786444,112.11280368218186,0
San Francisco,2024-01-01,2,Level 2,1,1,19.12887570011548,6.854604444398554,69.91761524016282,71.79925292594801,0
San Francisco,2024-01-01,5,DC Fast Charger,1,1,43.18113714248533,75.21774833696946,71.98228757123687,143.68004610728445,0
San Francisco,2024-01-01,11,DC Fast Charger,1,1,22.564929484106763,14.618902372078484,85.85749415419053,194.7638066817377,0
San Francisco,2024-01-01,12,Level 2,1,1,34.256452908516025,19.20544694977322,51.62648272929986,249.12759651542487,0
San Francisco,2024-01-02,1,DC Fast Charger,1,1,40.178003499947216,80.34408372714871,79.99556313119572,82.75461394014503,0
San Francisco,2024-01-02,3,Level 1,1,1,10.338517723856468,98.3327953116332,94.50485176968456,162.6865443608225,0
San Francisco,2024-01-02,19,DC Fast Charger,1,1,77.0536063752363,15.144122471302746,84.3423268685863,144.01398119262163,1
San Francisco,2024-01-02,22,Level 1,1,1,67.47546614008147,63.035941874368895,81.75095350359373,97.4539049287794,0
San Francisco,2024-01-03,2,DC Fast Charger,1,1,9.06588081544948,13.873858113381532,93.62842306259267,226.2193631647091,0
San Francisco,2024-01-03,8,Level 2,1,1,76.45046498743068,63.67446343632872,55.389776083986256,191.93791499432749,1
San Francisco,2024-01-03,15,Level 1,1,1,29.34565985727085,85.33141901899155,67.47790562555141,127.02180106032571,0
San Francisco,2024-01-03,18,Level 2,1,1,37.06292777850246,7.520444726979813,67.79787265012489,98.14598101957088,1
San Francisco,2024-01-03,22,Level 1,1,1,70.61729259484447,86.22602519571817,57.969655423091886,23.00399874929624,0
San Francisco,2024-01-04,4,Level 1,1,1,49.2788373994772,86.32698824285714,75.50151044016273,246.3443697107785,0
San Francisco,2024-01-04,9,Level 1,1,1,35.9072426531086,48.88762425560186,43.05075612226932,93.85786768644309,1
San Francisco,2024-01-04,11,Level 2,1,1,32.83295683246542,26.654722048049937,63.71062691853387,279.8982720475401,0
San Francisco,2024-01-04,14,Level 2,1,1,41.01058174547109,73.62283683904118,83.05427335844938,103.7883061403116,0
San Francisco,2024-01-04,17,Level 2,1,1,27.84315247164263,47.99218334647701,85.86518688525221,79.354979042724,1
San Francisco,2024-01-04,18,Level 2,1,1,28.440773917754164,13.667240803504384,96.3460346157945,398.3647747436511,1
San Francisco,2024-01-04,22,DC Fast Charger,1,1,7.930901450146639,42.73907176379696,72.96602310099009,55.67750505100865,0
San Francisco,2024-01-05,0,Level 2,1,1,55.72920335411825,63.40496814289373,68.34785563762274,74.05219273087201,0
San Francisco,2024-01-05,2,DC Fast Charger,1,1,15.91756323749268,80.19872330540268,73.21652206981314,117.79183997954787,0
San Francisco,2024-01-05,4,DC Fast Charger,1,1,71.47764853216556,27.57501003435853,53.788025246062965,197.645675922734,0
San Francisco,2024-01-05,5,DC Fast Charger,1,1,74.15366015953305,12.95698801764483,52.98996709630494,91.38484095029033,0
San Francisco,2024-01-05,9,DC Fast Charger,1,1,41.264155052372864,64.41936676135445,73.23718921497326,268.51527775257875,1
San Francisco,2024-01-05,11,Level 1,1,1,65.89318362199285,27.38119597524401,64.70149352773214,74.92331106392334,0
San Francisco,2024-01-05,12,DC Fast Charger,1,1,13.262909019022482,24.998949637776327,90.02000106419143,220.6738557070498,0
San Francisco,2024-01-06,7,DC Fast Charger,1,1,9.15123419135714,71.45097036918969,50.01990928459148,223.09734895995047,1
San Francisco,2024-01-06,18,Level 1,1,1,74.10645011572457,33.43975255292256,86.90439983944351,179.58852665574395,1
San Francisco,2024-01-06,21,Level 2,1,1,45.99296137212069,34.86960937739784,77.63659352947695,108.66064519821856,1
San Francisco,2024-01-07,0,Level 2,1,1,68.03002486170053,50.70024741009175,60.745990617404885,148.08643232831258,0
San Francisco,2024-01-07,3,DC Fast Charger,1,1,42.69140537961698,20.218355153539143,99.52824374458474,246.41021206902943,0
San Francisco,2024-01-07,6,Level 2,1,1,34.96988837156509,36.732618067770495,69.40761440444862,249.0598375990517,0
San Francisco,2024-01-07,8,DC Fast Charger,1,1,76.59801205371735,69.31359126903999,92.69136039163782,290.9884769869868,1
San Francisco,2024-01-07,12,Level 1,1,1,42.69140537961698,20.15540252711544,87.84398762403399,81.38711340929943,0
San Francisco,2024-01-08,11,DC Fast Charger,1,1,50.16138087841768,62.13327965500456,95.39612687084605,42.3760557461259,0
San Francisco,2024-01-08,15,DC Fast Charger,1,1,33.78434419301355,86.09789965116842,60.262717131547085,59.09157048745929,0
San Francisco,2024-01-08,17,Level 2,1,1,10.640152157210183,66.57606983592258,69.15765779890351,81.3072735238919,1
San Francisco,2024-01-09,2,DC Fast Charger,1,1,13.105812024979125,12.044342771950358,91.06953924455011,201.5628074107787,0
San Francisco,2024-01-09,8,Level 1,1,1,80.72941928487083,70.51514965068588,92.974862548274,211.63387445848247,1
San Francisco,2024-01-09,15,Level 2,1,1,62.24807114091579,78.60469650901624,99.52158491419787,102.9238174711238,0
San Francisco,2024-01-10,7,Level 1,1,1,11.92593792090742,29.33302482996651,88.4323917824992,192.1750239264356,1
San Francisco,2024-01-10,13,DC Fast Charger,1,1,32.64266713861244,51.557809348746055,73.55094550093412,183.594068681762,0
San Francisco,2024-01-10,14,Level 1,1,1,66.62370004100543,62.39013910651081,79.43489768071959,286.07209886520354,0
San Francisco,2024-01-10,21,Level 2,1,1,37.928111661586094,35.54534803333886,87.9370445474593,69.64107368111117,1
San Francisco,2024-01-11,0,Level 2,1,1,29.582840438091417,24.74394127464653,80.60437845117377,248.9240907783052,0
San Francisco,2024-01-11,2,DC Fast Charger,1,1,7.849721866582429,89.85040927390602,85.15241978349388,26.36280787105247,0
San Francisco,2024-01-11,5,Level 2,1,1,29.84062267463912,17.26238082837486,53.65651198727304,195.47378637535544,0
San Francisco,2024-01-11,8,DC Fast Charger,1,1,60.41010374511423,77.00681784966234,82.5309652201098,99.5425833068634,1
San Francisco,2024-01-11,10,DC Fast Charger,1,1,22.22767365216008,30.81465368656276,57.707547332155606,227.54225711573105,1
San Francisco,2024-01-11,12,Level 1,1,1,29.01396645530415,70.2479743817307,92.49814391459218,199.63810211952105,0
San Francisco,2024-01-11,15,Level 1,1,1,76.57976765251057,47.05893885898729,71.88986244683487,33.627512610082235,0
San Francisco,2024-01-11,21,Level 2,1,1,54.126087254300025,69.63478802892779,88.99147530915221,175.20621010666332,1
San Francisco,2024-01-11,22,Level 1,1,1,13.088994842173186,16.78109281796508,91.514782480147,233.5717408705568,0
San Francisco,2024-01-12,15,Level 1,1,1,15.058971703234262,49.868120868150704,82.17964274236235,68.52318394687728,0
San Francisco,2024-01-12,20,Level 2,1,1,14.018823992805098,58.996115876586,90.81351987157448,22.54047724398696,1
San Francisco,2024-01-12,23,Level 2,1,1,13.319017315610488,81.55932358998332,177.70866647340375,87.30415654223266,0
San Francisco,2024-01-13,0,Level 2,1,1,37.6423038507068,34.92875322393103,79.45914963060314,152.25986699080715,0
San Francisco,2024-01-14,0,Level 2,1,1,50.65984701352952,79.25660844200286,76.33856416576592,206.66803143002105,0
San Francisco,2024-01-14,6,Level 1,1,1,76.70996422567768,57.41823833918885,53.71579569179588,189.89795469837304,0
San Francisco,2024-01-14,8,Level 1,1,1,23.01969383741985,78.10179095216837,68.35401867963807,89.42047869614792,1
San Francisco,2024-01-14,11,Level 1,1,1,52.99672888359278,10.950912707790694,69.30238832786551,27.930909180515243,0
San Francisco,2024-01-14,14,Level 2,1,1,18.848843442027324,84.30767807010035,62.79550482109619,237.0512986252565,0
San Francisco,2024-01-14,16,Level 2,1,1,57.819430587681474,66.55433081505481,77.72473780774943,222.66925108491475,0
San Francisco,2024-01-14,17,DC Fast Charger,1,1,13.3246110441358,52.78624625920918,92.86857199351071,283.9904923578399,1
San Francisco,2024-01-15,0,Level 2,1,1,77.17272373807074,19.94692587515722,95.09672125231026,152.25986699080715,0
San Francisco,2024-01-15,6,Level 2,1,1,38.66237698854864,68.12187775308132,56.48043704770824,257.8829430738604,0
San Francisco,2024-01-16,8,Level 2,1,1,23.1470476755872,76.8199763212987,50.972793140727326,61.04731008834905,1
San Francisco,2024-01-16,9,DC Fast Charger,1,1,52.71641215020086,37.682102722139774,81.9072284186087,225.3042080811376,1
San Francisco,2024-01-16,10,DC Fast Charger,1,1,42.69140537961698,15.265841435051517,60.94892254921191,264.8997690093633,1
San Francisco,2024-01-17,12,Level 2,1,1,48.27254828512783,60.60395556948446,71.95417880149918,152.25986699080715,0
San Francisco,2024-01-17,16,DC Fast Charger,1,1,66.18914418092677,88.31726131615515,103.06345239975644,69.74003079536826,0
San Francisco,2024-01-17,23,DC Fast Charger,1,1,41.58671280364108,76.76630833937877,55.041266802686565,53.087758941570144,0
San Francisco,2024-01-18,2,Level 2,1,1,25.1008625389698,19.64174718336392,65.46861812315663,289.5420314364516,0
San Francisco,2024-01-18,5,Level 1,1,1,15.342120681093242,41.89272736540871,95.37829796681748,172.29357704315214,0
San Francisco,2024-01-18,20,Level 1,1,1,72.09484050132289,32.50685926451319,89.84464823529999,255.1174516175313,1
San Francisco,2024-01-19,0,Level 2,1,1,46.5117702649118,70.98136180299576,94.37776504731777,223.2601756243401,0
San Francisco,2024-01-19,2,Level 2,1,1,53.83827205577136,65.22042875296964,88.65894891293276,207.67198392828075,0
San Francisco,2024-01-19,6,DC Fast Charger,1,1,5.614874084822165,42.52683279726473,64.39746848163185,127.33484113475907,0
San Francisco,2024-01-19,15,Level 1,1,1,53.39924325525044,51.05548437559695,50.98469610894102,215.46406232176173,0
San Francisco,2024-01-20,0,DC Fast Charger,1,1,72.54995630814713,61.84883271010332,64.36786853814274,44.41734515331864,0
San Francisco,2024-01-20,2,Level 1,1,1,67.41433642306683,93.24635424330658,69.22633585132662,206.548213479252,0
San Francisco,2024-01-20,8,DC Fast Charger,1,1,23.02231536206597,62.42090098406074,91.38325835262438,230.79684098303363,1
San Francisco,2024-01-20,11,Level 1,1,1,63.29716818793051,37.26698194802374,70.74768658360593,152.25986699080715,0
San Francisco,2024-01-20,13,Level 2,1,1,36.3229254401527,22.320229882583984,89.40895162500289,254.269483754404,0
San Francisco,2024-01-20,14,DC Fast Charger,1,1,65.45087828663634,17.565958896665308,99.9408172627621,117.8599335482961,0
San Francisco,2024-01-20,15,Level 2,1,1,46.92333914698138,48.0560017004394,81.16068391004717,129.32515921274717,0
San Francisco,2024-01-20,17,Level 2,1,1,44.72944867558798,84.84170283715224,62.84957818789046,174.43146191095198,1
San Francisco,2024-01-20,18,Level 1,1,1,57.859669994397166,43.72609898965084,96.35537303727936,129.61277558790152,1
San Francisco,2024-01-21,1,DC Fast Charger,1,1,41.27067550637497,10.86844432855906,72.77003285819575,244.0317828752925,0
San Francisco,2024-01-21,3,Level 1,1,1,46.412062022825936,19.46391120325772,67.77212935880982,87.22398823104606,0
San Francisco,2024-01-21,18,Level 1,1,1,44.41845305466813,22.97712852618256,94.85638958345972,116.420531077901,1
San Francisco,2024-01-21,20,Level 2,1,1,36.50542214391232,70.62591952243636,79.48964999225626,272.2977116361246,1
San Francisco,2024-01-22,11,DC Fast Charger,1,1,6.538370226754212,67.80966999908321,60.7172780031837,91.92419965660582,0
San Francisco,2024-01-22,20,Level 1,1,1,36.56579373074047,58.62796231923209,66.00498834158871,152.25986699080715,1
San Francisco,2024-01-22,21,DC Fast Charger,1,1,20.45364201596675,57.96078635375154,73.66118680530789,200.1795138076923,1
San Francisco,2024-01-23,5,Level 1,1,1,21.069157575738828,37.96677199116324,66.651863202737,222.2882898379178,0
San Francisco,2024-01-23,12,DC Fast Charger,1,1,32.93955896020962,57.60771498741192,73.13541480508145,29.20698665500389,0
San Francisco,2024-01-23,15,DC Fast Charger,1,1,56.61749580017371,57.71564716062911,88.56810415273128,107.00758847163593,0
San Francisco,2024-01-23,16,DC Fast Charger,1,1,53.17397382318082,40.51960080375618,70.54702336187589,105.45068675777992,0
San Francisco,2024-01-23,18,DC Fast Charger,1,1,64.30797977990255,42.86107519126045,96.5701974188098,232.1110226457514,1
San Francisco,2024-01-23,20,Level 2,1,1,56.72762317734674,37.882243061092254,62.637588623060246,288.1981960891153,1
San Francisco,2024-01-23,21,Level 2,1,1,44.90995546867643,32.675379156299975,97.14443980282022,14.12651758215478,1
San Francisco,2024-01-24,3,DC Fast Charger,1,1,12.594888574055725,70.24667677385645,87.17180458888146,67.62131034729012,0
San Francisco,2024-01-24,4,Level 2,1,1,65.5974266945568,17.66957397665747,86.32257217342182,152.25986699080715,0
San Francisco,2024-01-24,9,Level 1,1,1,37.23027566973339,66.89443080638873,90.57226050462458,207.1659351930572,1
San Francisco,2024-01-24,19,Level 2,1,1,42.69140537961698,22.4626438351493,51.02067253425647,27.575222465699976,1
San Francisco,2024-01-24,21,Level 1,1,1,8.383690895109462,75.61769581932225,76.10522265059508,283.73065488496775,1
San Francisco,2024-01-25,0,DC Fast Charger,1,1,42.69140537961698,49.35268117318938,81.13196763513056,55.83574755188287,0
San Francisco,2024-01-25,4,Level 1,1,1,62.86785794966232,33.809680164077925,61.33586728999249,112.92221694075552,0
San Francisco,2024-01-25,7,DC Fast Charger,1,1,41.98075323406805,14.258182790042476,60.36416529245368,156.73213771865275,1
San Francisco,2024-01-25,10,Level 2,1,1,46.29599734888577,72.22602916274909,84.03560603066902,89.60070046131247,1
San Francisco,2024-01-25,13,Level 1,1,1,42.69140537961698,45.02676544775325,62.31925639462983,254.5440878406694,0
San Francisco,2024-01-25,18,DC Fast Charger,1,1,42.69140537961698,47.88191719759692,66.77787000210006,55.86446952920233,1
San Francisco,2024-01-26,2,Level 1,1,1,45.11780647869832,13.581959675481777,76.36656023654798,162.80604119894906,0
San Francisco,2024-01-26,4,Level 1,1,1,51.63684234428119,32.40961572811105,78.63615922559178,277.732606764294,0
San Francisco,2024-01-26,10,Level 1,1,1,68.23834404896303,30.228181598609112,80.04374460476306,245.314668877854,1
San Francisco,2024-01-26,13,DC Fast Charger,1,1,42.69140537961698,63.51311417874221,89.38804186609424,96.0300780971366,0
San Francisco,2024-01-26,20,Level 2,1,1,66.70523645325736,56.71797218306136,83.6461815329856,166.62444388661453,1
San Francisco,2024-01-26,22,Level 1,1,1,14.0255330182289,87.71511040292735,85.38816818984216,274.27158785342897,0
San Francisco,2024-01-26,23,DC Fast Charger,1,1,21.76458667261335,64.87936303535116,59.01954509147424,204.08251867131,0
San Francisco,2024-01-27,4,Level 2,1,1,45.07891731764474,40.17000798850017,94.603668586739,250.41634858297155,0
San Francisco,2024-01-27,7,DC Fast Charger,1,1,79.21399696256503,37.49932663104295,96.679708595604,152.25986699080715,1
San Francisco,2024-01-27,11,DC Fast Charger,1,1,21.47142841095029,53.35164134135862,86.03135032630132,281.2570146793227,0
San Francisco,2024-01-27,12,Level 2,1,1,21.86794779138668,43.8356488045344,61.372029465728886,229.7015932435815,0
San Francisco,2024-01-28,8,DC Fast Charger,1,1,44.75866737764865,28.44310337367307,98.27285715890731,293.2067592472771,1
San Francisco,2024-01-28,11,Level 2,1,1,42.69140537961698,48.45476290779429,82.51481540453399,39.053767256416336,0
San Francisco,2024-01-28,14,Level 1,1,1,47.060925633313786,63.14412802079429,92.6389090142761,152.05684023287293,0
San Francisco,2024-01-28,18,DC Fast Charger,1,1,58.19728526882489,25.84005873762033,83.11743200557254,221.2100281938695,1
San Francisco,2024-01-28,19,DC Fast Charger,1,1,65.20093720294392,13.909596696565243,77.57887511792278,214.92325852951828,1
San Francisco,2024-01-29,1,Level 1,1,1,8.527929006106092,40.40203633436858,66.02532263428573,99.2324060472996,0
San Francisco,2024-01-29,23,Level 2,1,1,37.84729729719263,55.25180507003179,101.70196154582192,173.23290189326207,0
San Francisco,2024-01-30,13,Level 1,1,1,47.88862466678341,82.18039755013481,83.00880488864827,235.8950309401682,0
San Francisco,2024-01-31,0,Level 2,1,1,17.929285125178676,87.36946835959859,77.08652146669706,219.14057363218888,0
