station_key,Charging Station ID,Charging Station Location,Vehicle Model,Charger Type,User Type,weather_condition,traffic_level,charging_hour,charging_month,is_weekend,is_peak_hour,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Battery Capacity (kWh),State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),temperature_c,humidity_percent,precipitation_mm,wind_speed_kph,traffic_score,road_congestion_index,nearby_events_count,station_occupancy_percent,estimated_waiting_time_minutes,overload_risk
Station_6_Los Angeles,Station_6,Los Angeles,Chevy Bolt,Level 2,Casual Driver,Partly Cloudy,Severe,21,1,0,1,71.61568949106118,3.5150120063589623,31.271844526976924,75.0,51.794505043999976,64.55436324971151,16.681445822961763,5.9,68,0.0,7.5,95,0.94,0,98.11,53.95,1
Station_103_San Francisco,Station_103,San Francisco,Tesla Model 3,DC Fast Charger,Casual Driver,Clear,High,22,1,0,0,7.930901450146639,2.3423957855284567,44.12212998806049,85.0,42.73907176379696,72.96602310099009,55.67750505100865,8.7,58,0.0,9.7,63,0.65,0,71.31,33.85,0
Station_10_Chicago,Station_10,Chicago,Chevy Bolt,Level 1,Casual Driver,Clear,Moderate,23,1,0,0,42.69140537961698,1.382497912326283,32.43654897645034,24.599922148424582,48.32735368393833,85.0674221187275,152.25986699080715,-15.9,61,0.0,18.1,59,0.61,0,64.66,31.28,0
Station_71_San Francisco,Station_71,San Francisco,Hyundai Kona,Level 2,Casual Driver,Clear,Moderate,0,1,0,0,55.72920335411825,3.8290118099189465,21.723067323519977,75.0,63.40496814289373,68.34785563762274,74.05219273087201,1.6,57,0.0,12.8,44,0.4,0,75.02,32.95,0
Station_90_Los Angeles,Station_90,Los Angeles,Nissan Leaf,DC Fast Charger,Casual Driver,Clear,Low,1,1,0,0,31.046574961450595,0.6902816245406431,28.004859152178906,85.0,47.1578609567738,66.19348839519058,152.25986699080715,3.0,58,0.0,17.1,28,0.24,0,53.09,24.17,0
Station_226_San Francisco,Station_226,San Francisco,Nissan Leaf,DC Fast Charger,Casual Driver,Partly Cloudy,Low,2,1,0,0,15.91756323749268,3.348390650345465,17.551626214972885,62.0,80.19872330540268,73.21652206981314,117.79183997954787,3.0,56,0.0,9.9,35,0.32,0,70.08,30.38,0
Station_158_New York,Station_158,New York,Tesla Model 3,DC Fast Charger,Commuter,Light Rain,Low,3,1,0,0,50.90348235510272,3.6213171012978576,25.603799331857445,100.0,54.44920445667424,60.55781887703402,10.441929226166076,9.1,86,1.0,13.2,37,0.41,0,72.1,31.24,0
Station_228_San Francisco,Station_228,San Francisco,BMW i3,DC Fast Charger,Casual Driver,Clear,Low,4,1,0,0,71.47764853216556,0.6525822262740804,25.603799331857445,77.29894528855995,27.57501003435853,53.788025246062965,197.645675922734,10.0,62,0.0,15.0,32,0.28,0,53.89,24.86,0
Station_405_San Francisco,Station_405,San Francisco,Tesla Model 3,DC Fast Charger,Long-Distance Traveler,Clear,Low,5,1,0,0,74.15366015953305,4.123064395584728,31.277429485665618,100.0,12.95698801764483,52.98996709630494,91.38484095029033,8.7,56,0.0,4.3,34,0.34,0,73.21,31.27,0
Station_126_Chicago,Station_126,Chicago,BMW i3,Level 2,Long-Distance Traveler,Clear,High,6,1,0,0,46.77551047348464,3.1185084418609943,32.080052394592826,75.0,77.52375722942914,56.731410370149234,246.2228512697588,-11.0,70,0.0,17.6,62,0.57,0,75.53,35.09,1
Station_444_New York,Station_444,New York,Nissan Leaf,Level 2,Long-Distance Traveler,Clear,Severe,7,1,0,1,8.469643800499997,1.9561781679786927,16.0193428037057,95.15365777022429,84.39953459357244,73.56686201603071,297.552447455548,7.5,60,0.0,15.1,83,0.89,0,86.1,48.78,1
Station_209_New York,Station_209,New York,Tesla Model 3,Level 2,Commuter,Clear,Severe,8,1,0,1,61.697438669843606,2.5255130370658327,30.7839968181946,85.0,84.2736568755141,57.22115431322493,208.6484695678,11.8,79,0.0,13.9,92,0.9,0,91.77,51.59,1
Station_97_San Francisco,Station_97,San Francisco,Hyundai Kona,DC Fast Charger,Long-Distance Traveler,Clear,Severe,9,1,0,1,41.264155052372864,3.6044547433316194,29.081690927779928,62.0,64.41936676135445,73.23718921497326,268.51527775257875,9.6,54,0.0,20.7,84,0.78,0,95.76,51.98,1
Station_74_Chicago,Station_74,Chicago,Chevy Bolt,DC Fast Charger,Long-Distance Traveler,Snow,Severe,10,1,0,1,6.503953233800639,1.487800086413389,35.93476782027548,85.0,67.51829977415198,57.34995235816769,204.7682813822981,-8.0,99,5.4,30.6,81,0.84,0,90.77,56.06,1
Station_115_San Francisco,Station_115,San Francisco,BMW i3,Level 1,Long-Distance Traveler,Light Rain,High,11,1,0,0,65.89318362199285,3.1462506357761653,24.832132237509622,147.39535434081623,27.38119597524401,64.70149352773214,74.92331106392334,10.7,73,2.1,13.4,63,0.65,0,75.92,35.32,1
Station_191_San Francisco,Station_191,San Francisco,Chevy Bolt,DC Fast Charger,Commuter,Clear,High,12,1,0,0,13.262909019022482,3.069015227098616,47.67047064050836,50.0,24.998949637776327,90.02000106419143,220.6738557070498,11.8,50,0.0,12.0,68,0.64,0,76.8,36.16,1
Station_495_Los Angeles,Station_495,Los Angeles,Chevy Bolt,Level 1,Long-Distance Traveler,Clear,High,13,1,0,0,42.69140537961698,3.292576516552016,49.87870861231868,85.0,59.84918721302196,56.29416194781305,137.13725689509238,10.5,60,0.0,10.7,66,0.63,0,77.41,36.13,1
Station_170_Los Angeles,Station_170,Los Angeles,Tesla Model 3,Level 1,Long-Distance Traveler,Clear,High,14,1,0,0,27.42595097070096,0.9111517909550064,32.16501549428347,62.0,74.64716691235185,10.080074326064254,216.0702778231308,11.3,55,0.0,11.0,68,0.65,0,64.26,32.14,0
Station_307_Chicago,Station_307,Chicago,Chevy Bolt,Level 2,Commuter,Clear,High,15,1,0,0,7.358446629421065,2.4307933707665974,11.480485862632262,100.0,77.48990308717126,71.62801502596717,166.67396698644544,-9.1,55,0.0,14.8,72,0.79,0,74.05,35.72,1
Station_448_Houston,Station_448,Houston,Hyundai Kona,DC Fast Charger,Casual Driver,Clear,Moderate,16,1,0,0,36.13726899530781,2.4493464545125736,36.3770757935734,100.0,48.61219346503014,95.83119935657344,48.11698069126825,10.2,66,0.0,20.0,42,0.43,0,66.65,30.05,0
Station_204_Los Angeles,Station_204,Los Angeles,Chevy Bolt,DC Fast Charger,Long-Distance Traveler,Clear,Severe,17,1,0,1,29.16952953646135,1.837402025783315,28.504564541418848,85.0,64.06837901017158,83.78854260869758,241.99817066158312,13.0,70,0.0,11.5,82,0.88,0,85.15,48.37,1
Station_56_Houston,Station_56,Houston,Tesla Model 3,Level 1,Casual Driver,Partly Cloudy,Severe,18,1,0,1,43.4453789766191,1.4058899107283944,25.603799331857445,85.0,55.70562012448279,52.80830822724293,38.19901103771869,8.3,75,0.0,17.6,90,0.95,0,84.58,49.07,1
Station_208_New York,Station_208,New York,Hyundai Kona,Level 1,Long-Distance Traveler,Clear,Severe,19,1,0,1,26.8691096120868,2.463684938333577,12.051836628241116,100.0,28.17984729471636,54.56240134495012,289.5682377266553,8.2,69,0.0,13.0,92,0.91,0,91.3,51.44,1
Station_41_Los Angeles,Station_41,Los Angeles,Nissan Leaf,DC Fast Charger,Commuter,Light Rain,Severe,20,1,0,1,17.933479173039434,2.7822095659811867,25.58416841581989,85.0,29.951321951186408,76.87588684727461,104.39786671394216,6.3,78,0.4,14.2,95,0.92,0,93.9,52.6,1
Station_32_Los Angeles,Station_32,Los Angeles,Chevy Bolt,Level 1,Casual Driver,Clear,Severe,21,1,0,1,60.47162634897462,3.1882589503371697,25.603799331857445,50.0,74.53957947778017,79.3651156631053,84.37563038980312,6.0,64,0.0,7.9,84,0.88,0,93.29,51.19,1
Station_15_Chicago,Station_15,Chicago,Tesla Model 3,DC Fast Charger,Commuter,Snow,Moderate,22,1,0,0,17.704737472368393,3.462571540834156,19.713679937800947,50.0,47.80623479100282,79.3715143442941,258.64567065665085,-12.4,86,2.9,19.9,46,0.44,1,81.59,41.27,1
Station_62_Houston,Station_62,Houston,Nissan Leaf,DC Fast Charger,Casual Driver,Partly Cloudy,Moderate,23,1,0,0,47.71409590115245,1.1768393082458872,25.603799331857445,63.09631665342351,49.537602623606446,57.93745966356943,214.4674793692331,6.7,77,0.0,7.8,54,0.52,0,62.17,29.93,0
Station_155_Los Angeles,Station_155,Los Angeles,Nissan Leaf,Level 1,Commuter,Clear,Moderate,0,1,1,0,71.18526462073517,1.4256525513794889,10.299799723961698,85.0,36.884083700047405,73.96777838001219,276.22249249798386,7.2,62,0.0,14.1,55,0.53,1,63.92,27.6,0
Station_284_Los Angeles,Station_284,Los Angeles,BMW i3,Level 2,Casual Driver,Clear,Moderate,1,1,1,0,39.64439031543013,1.9257418407030744,13.798289110981957,75.0,20.41744853950585,57.50198821454384,152.25986699080715,6.5,57,0.0,7.1,41,0.48,0,63.48,25.92,0
Station_209_Chicago,Station_209,Chicago,Hyundai Kona,DC Fast Charger,Casual Driver,Partly Cloudy,Moderate,2,1,1,0,24.84871287490711,3.3183683043720347,32.23574667839979,62.0,60.66782801513298,53.92638457958917,260.7073136359905,-13.9,63,0.0,17.4,43,0.44,0,71.9,28.84,0
Station_320_Chicago,Station_320,Chicago,Chevy Bolt,Level 1,Casual Driver,Snow,Moderate,3,1,1,0,7.515940355911836,3.4168695993661142,10.62138589036472,50.0,61.762801965366975,83.20780147452034,126.5918374849966,-10.8,76,1.0,13.6,46,0.5,0,81.26,38.16,1
Station_494_Houston,Station_494,Houston,Tesla Model 3,Level 1,Long-Distance Traveler,Partly Cloudy,Moderate,4,1,1,0,64.41904928508166,3.1900131034328947,24.621651183384863,75.0,49.17384524132495,62.34186035083323,230.49427175789185,4.5,83,0.0,15.9,45,0.43,1,71.55,28.95,0
Station_187_New York,Station_187,New York,BMW i3,Level 1,Casual Driver,Light Rain,Moderate,5,1,1,0,6.189015903017523,1.2918547116648724,19.715350490851208,85.0,34.60022195707441,101.67609865354004,275.741904170877,4.1,89,1.4,8.9,40,0.38,0,59.44,24.52,0
Station_498_New York,Station_498,New York,Hyundai Kona,DC Fast Charger,Casual Driver,Partly Cloudy,Moderate,6,1,1,0,37.787903717013286,3.623898268861632,35.9959370444312,100.0,88.0387594680304,61.07474261644202,66.00213032071531,5.2,62,0.0,6.3,53,0.52,0,76.16,31.3,0
Station_442_San Francisco,Station_442,San Francisco,BMW i3,DC Fast Charger,Long-Distance Traveler,Partly Cloudy,Moderate,7,1,1,1,9.15123419135714,2.578732446114916,34.04604092712868,85.0,71.45097036918969,50.01990928459148,223.09734895995047,6.5,72,0.0,3.9,51,0.55,1,81.84,40.9,1
Station_130_Los Angeles,Station_130,Los Angeles,Hyundai Kona,DC Fast Charger,Long-Distance Traveler,Clear,Moderate,8,1,1,1,15.660564019843829,3.14065016250783,7.702187849236843,93.27378066607174,30.88322666455972,51.48089291088871,202.1415517669365,9.0,65,0.0,4.4,58,0.59,0,86.64,43.2,1
Station_127_Houston,Station_127,Houston,Hyundai Kona,Level 1,Commuter,Partly Cloudy,Moderate,9,1,1,1,35.55367093393553,3.536754115192,45.85569719639172,50.0,85.49045253068678,74.66057197859945,275.57427410790336,12.0,75,0.0,11.7,56,0.59,1,88.48,43.57,1
Station_292_Los Angeles,Station_292,Los Angeles,Chevy Bolt,Level 2,Commuter,Partly Cloudy,High,10,1,1,1,47.52745876259207,3.80489963875978,14.328175525274112,100.0,59.93299647263002,81.18398204407661,139.38372692333525,12.1,65,0.0,10.7,67,0.71,1,92.67,46.12,1
Station_114_Houston,Station_114,Houston,Hyundai Kona,Level 2,Long-Distance Traveler,Clear,Moderate,11,1,1,0,36.616568616352566,3.3580146467574785,27.32114693970443,100.0,66.55511783374999,56.23715390685432,69.23387008131701,11.9,64,0.0,11.7,56,0.58,0,75.36,31.38,0
Station_199_Houston,Station_199,Houston,BMW i3,DC Fast Charger,Long-Distance Traveler,Partly Cloudy,Moderate,12,1,1,0,65.48719595789339,2.0662813799021897,37.57728956063927,50.0,42.8353512271293,83.70937054043276,102.23907267794996,11.7,78,0.0,15.1,48,0.44,1,66.05,27.52,0
Station_13_Houston,Station_13,Houston,Hyundai Kona,DC Fast Charger,Long-Distance Traveler,Light Rain,High,13,1,1,0,33.88719708294054,3.625604853300888,18.604260903972325,85.0,40.14074746609202,63.34760037685963,267.8436816447363,9.5,99,1.1,14.8,64,0.64,0,78.94,33.4,1
Station_271_Los Angeles,Station_271,Los Angeles,Chevy Bolt,DC Fast Charger,Long-Distance Traveler,Clear,High,14,1,1,0,47.29002739188249,3.294730867342969,15.408979759429108,48.46959856054178,28.20501289429486,50.64036663152135,277.49342012825457,12.4,53,0.0,18.5,76,0.79,0,79.94,35.04,1
Station_89_Chicago,Station_89,Chicago,Chevy Bolt,Level 2,Long-Distance Traveler,Clear,High,15,1,1,0,48.48756787108178,0.5639379356338684,16.75976742648834,100.0,35.889037420116495,90.8523127201585,103.91165064214256,-5.3,61,0.0,23.0,65,0.63,1,61.72,28.0,0
Station_215_Los Angeles,Station_215,Los Angeles,BMW i3,Level 2,Commuter,Heavy Rain,High,16,1,1,0,15.010165946159637,0.6486756832113033,13.762568583983876,75.0,84.23618039725056,77.85782098101181,220.2005623988468,12.3,78,7.9,16.2,76,0.67,1,72.86,38.78,1
Station_444_Houston,Station_444,Houston,Nissan Leaf,DC Fast Charger,Long-Distance Traveler,Clear,Moderate,17,1,1,1,30.06513890238722,1.2674299555740305,35.87112112811267,85.0,13.948323455933185,93.59847436377936,122.76475966549545,11.2,74,0.0,10.3,39,0.37,0,70.96,36.1,1
Station_278_San Francisco,Station_278,San Francisco,Nissan Leaf,Level 1,Long-Distance Traveler,Partly Cloudy,Low,18,1,1,1,74.10645011572457,2.9654194045690128,32.29091083148934,85.0,33.43975255292256,86.90439983944351,179.58852665574395,10.7,51,0.0,5.6,36,0.36,0,80.32,38.76,1
Station_447_New York,Station_447,New York,Hyundai Kona,Level 2,Commuter,Clear,High,19,1,1,1,66.15159678916712,3.062344294379421,50.170585945493926,62.0,75.48580234398966,56.12136492778178,46.81290396293951,7.9,59,0.0,18.2,72,0.71,1,89.76,45.74,1
Station_474_Houston,Station_474,Houston,Tesla Model 3,DC Fast Charger,Casual Driver,Clear,High,20,1,1,1,47.37743937319623,1.2995270359925628,48.1603346331429,100.0,23.63676231573029,68.05817011355497,152.25986699080715,8.5,76,0.0,10.7,62,0.62,0,77.0,40.56,1
Station_481_San Francisco,Station_481,San Francisco,Hyundai Kona,Level 2,Commuter,Clear,High,21,1,1,1,45.99296137212069,2.845705702692192,30.60352809932764,62.0,34.86960937739784,77.63659352947695,108.66064519821856,5.8,56,0.0,10.5,68,0.73,0,87.42,44.55,1
Station_203_Chicago,Station_203,Chicago,BMW i3,Level 1,Commuter,Clear,High,22,1,1,0,48.28787199679972,2.0735530968912244,34.388042437016395,75.0,61.8669056122019,92.68815020624268,208.7545777010332,-13.4,64,0.0,16.7,61,0.55,1,69.36,30.01,0
Station_74_Houston,Station_74,Houston,BMW i3,Level 1,Long-Distance Traveler,Clear,Moderate,23,1,1,0,78.69341922441535,2.8560625647309243,36.56255636850435,50.0,38.19062072851722,82.43448922749442,17.241597203507894,6.5,84,0.0,16.6,42,0.39,0,69.03,27.81,0
Station_25_San Francisco,Station_25,San Francisco,BMW i3,Level 2,Casual Driver,Light Rain,Moderate,0,1,1,0,68.03002486170053,1.5169722905210936,16.395516801190116,93.09486955069778,50.70024741009175,60.745990617404885,148.08643232831258,4.7,65,3.4,13.5,59,0.58,1,65.42,28.52,0
Station_101_Houston,Station_101,Houston,BMW i3,DC Fast Charger,Commuter,Clear,Moderate,1,1,1,0,40.24838259933458,3.635489899529857,33.732264264339975,85.0,45.02731340187831,77.80287971223682,28.45468192760388,6.5,71,0.0,7.6,46,0.39,1,74.47,29.99,0
Station_176_Los Angeles,Station_176,Los Angeles,BMW i3,Level 2,Casual Driver,Clear,Moderate,2,1,1,0,74.28073484499863,1.0613444684528497,41.34180124259758,100.0,66.00513379945605,82.71272303828141,35.47986919070103,5.0,69,0.0,13.0,50,0.51,0,60.77,26.05,0
Station_427_San Francisco,Station_427,San Francisco,Chevy Bolt,DC Fast Charger,Commuter,Clear,Moderate,3,1,1,0,42.69140537961698,3.8843298731684666,38.870129190378194,85.0,20.218355153539143,99.52824374458474,246.41021206902943,5.4,65,0.0,16.4,49,0.47,0,76.43,30.95,0
Station_117_Los Angeles,Station_117,Los Angeles,Nissan Leaf,Level 2,Long-Distance Traveler,Partly Cloudy,Moderate,4,1,1,0,74.94807969154884,2.0192284141917014,43.62020158698581,50.0,72.33754266978394,62.454642722835686,127.91083055401364,5.5,59,0.0,5.7,48,0.48,0,65.82,27.44,0
Station_166_Los Angeles,Station_166,Los Angeles,BMW i3,Level 1,Commuter,Light Rain,Moderate,5,1,1,0,52.884130298910776,1.2769826575664145,35.525961628694056,100.0,30.59535960979457,76.02826980706824,186.8140685808714,3.9,84,2.0,9.2,47,0.46,0,61.01,25.79,0
Station_41_San Francisco,Station_41,San Francisco,Tesla Model 3,Level 2,Commuter,Partly Cloudy,Moderate,6,1,1,0,34.96988837156509,2.4966027035075133,19.6515444967108,50.0,36.732618067770495,69.40761440444862,249.0598375990517,7.6,57,0.0,15.0,49,0.53,0,68.77,28.5,0
Station_429_New York,Station_429,New York,Tesla Model 3,DC Fast Charger,Commuter,Clear,Moderate,7,1,1,1,55.91756316726556,2.553216595405557,6.638807142566019,85.0,46.86961641870514,67.95937767082825,179.0935734839093,3.5,74,0.0,16.8,39,0.38,0,78.69,38.57,1
Station_344_San Francisco,Station_344,San Francisco,Tesla Model 3,DC Fast Charger,Casual Driver,Light Rain,Moderate,8,1,1,1,76.59801205371735,3.32083538932119,31.59720483051509,62.0,69.31359126903999,92.69136039163782,290.9884769869868,6.1,78,1.3,8.6,48,0.46,1,85.18,41.64,1
Station_424_New York,Station_424,New York,Tesla Model 3,Level 1,Casual Driver,Partly Cloudy,Moderate,9,1,1,1,20.25597516487363,1.3517035922154306,3.0234852824803093,100.0,79.64988507290505,88.23701957020575,32.00803709196611,12.0,59,0.0,10.1,57,0.58,1,75.99,39.69,1
Station_366_Houston,Station_366,Houston,Chevy Bolt,DC Fast Charger,Long-Distance Traveler,Clear,Moderate,10,1,1,1,56.06879094629386,3.254362544448932,28.16853365416375,50.0,75.63146823991906,55.82273779293016,219.43189705655263,8.6,71,0.0,15.7,49,0.47,1,84.86,41.65,1
Station_120_Houston,Station_120,Houston,Tesla Model 3,DC Fast Charger,Casual Driver,Clear,High,11,1,1,0,65.04979561439833,3.436820245282369,22.5594518061318,62.0,83.5872819190941,80.0421189827712,188.0781767225488,13.2,68,0.0,8.8,69,0.67,0,79.16,34.02,1
Station_97_San Francisco,Station_97,San Francisco,BMW i3,Level 1,Casual Driver,Clear,High,12,1,1,0,42.69140537961698,2.7191063741176174,9.952338390426377,85.0,20.15540252711544,87.84398762403399,81.38711340929943,13.6,65,0.0,18.9,65,0.65,0,74.02,31.94,0
Station_145_Houston,Station_145,Houston,Hyundai Kona,DC Fast Charger,Casual Driver,Clear,High,13,1,1,0,23.57128153810389,0.8419612388537623,49.78371903386572,50.8706170770115,51.0715257268038,79.00243296681866,267.3473926242877,12.7,72,0.0,6.6,61,0.6,0,62.07,27.67,0
Station_216_Chicago,Station_216,Chicago,Tesla Model 3,DC Fast Charger,Long-Distance Traveler,Clear,Severe,14,1,1,0,42.69140537961698,1.992542783523512,21.740189778197774,62.0,45.19283551297715,52.93614671871657,56.90417362243817,-6.0,59,0.0,17.1,83,0.8,2,74.28,34.0,0
Station_229_Los Angeles,Station_229,Los Angeles,Chevy Bolt,Level 2,Long-Distance Traveler,Partly Cloudy,Severe,15,1,1,0,41.08911136063269,5.2203593752244375,7.854182226306737,100.0,10.714395070146608,64.15980029037753,35.4390247539194,10.4,62,0.0,10.2,83,0.82,1,85.61,37.63,1
Station_313_Los Angeles,Station_313,Los Angeles,Chevy Bolt,Level 2,Long-Distance Traveler,Clear,Severe,16,1,1,0,48.99847458311938,3.7364814721594968,2.5609434336711026,58.01213069644658,15.600515432835518,98.00224205841444,85.0972668232422,10.2,62,0.0,9.1,83,0.79,0,84.33,37.22,1
Station_130_New York,Station_130,New York,Tesla Model 3,Level 2,Long-Distance Traveler,Clear,Moderate,17,1,1,1,10.2776080929522,2.361618351806849,45.68669179564876,85.0,27.840014483078228,52.20550797473095,39.27594025704913,11.8,69,0.0,10.2,48,0.42,0,79.64,39.86,1
Station_352_Houston,Station_352,Houston,Hyundai Kona,Level 2,Commuter,Clear,Moderate,18,1,1,1,45.57396766460627,3.265855665654016,11.089826996423842,85.0,45.70606019537613,87.23241204777877,217.5899277259296,7.6,70,0.0,14.1,38,0.33,0,82.2,39.58,1
Station_377_New York,Station_377,New York,Tesla Model 3,Level 2,Long-Distance Traveler,Light Rain,High,19,1,1,1,69.1055463943984,3.275193659758267,22.98621553783393,62.0,58.58472327585143,62.96258203508435,101.37507173794312,7.7,75,2.6,6.3,77,0.84,0,92.05,47.03,1
Station_318_Los Angeles,Station_318,Los Angeles,Chevy Bolt,Level 2,Long-Distance Traveler,Clear,High,20,1,1,1,37.76450274178449,3.397770136981499,32.73315159147063,102.94949428309206,74.68253406178292,64.64710567138641,156.41701742038052,8.6,66,0.0,19.0,60,0.63,1,88.59,44.05,1
Station_472_Los Angeles,Station_472,Los Angeles,Nissan Leaf,Level 2,Commuter,Partly Cloudy,Severe,21,1,1,1,14.495687027174723,2.546129258443054,21.24491493482296,85.0,30.75797031727749,56.511397317926814,119.35663296927396,6.9,63,0.0,13.5,81,0.75,0,89.17,46.54,1
Station_137_Houston,Station_137,Houston,BMW i3,Level 1,Commuter,Clear,High,22,1,1,0,54.64087910335184,3.2496621390652534,19.70948849251112,75.0,27.017063596143707,85.53675893440291,130.55196295061603,5.8,75,0.0,10.3,61,0.6,0,75.83,32.08,0
Station_324_Chicago,Station_324,Chicago,Chevy Bolt,Level 2,Casual Driver,Partly Cloudy,Low,23,1,1,0,67.89119052685948,3.0072916928991527,9.68468697592609,75.0,64.31430157283006,77.58261619096179,32.89268076447516,-14.7,55,0.0,16.3,37,0.3,2,68.77,27.18,0
Station_337_Chicago,Station_337,Chicago,Tesla Model 3,DC Fast Charger,Casual Driver,Clear,Moderate,0,1,0,0,22.742594390832505,1.030563727656758,29.635980652736865,100.0,76.22513954753002,85.77858051012342,280.9779275184948,-14.0,66,0.0,21.1,43,0.33,0,58.83,27.66,0
Station_273_Houston,Station_273,Houston,BMW i3,Level 1,Long-Distance Traveler,Clear,Low,1,1,0,0,56.01783153828373,1.0409740232745897,37.85307847614943,85.0,18.037296920680053,61.93129743563027,14.723649268668742,5.6,71,0.0,21.1,24,0.24,1,54.17,24.07,0
